Unnamed: 0,Y,X_t2m,X_VPD,X_tp,X_Rn,X_ws2,X_SM,X_LAI,Xi_ELE,Xi_forest,Xi_savanas,Xi_grassland,Xi_cropland,Xi_LTD
19209,21.0876370242185,9.7028996836007,2.38413775849249,420.95105777795,945.123545431672,0.531485377784702,0.644167696351826,6.06835138094702,3306.92465882427,0.8075,0.13,0.0625,0.0,27.9
19389,20.9864119866039,4.07440216155935,2.24801019110449,164.613103655135,621.460714185067,0.509950274618805,0.573061633316051,6.53261717048617,3315.14319491515,0.48,0.4675,0.0525,0.0,27.5
19476,13.6363676693037,16.1219372669245,3.19161742456471,510.814513298327,810.647586423044,0.434883233771076,0.657324986414379,6.07964836478031,2508.87686364898,0.175,0.7025,0.0875,0.035,27.3
19649,19.6360872332356,13.8205470748698,3.37366041611887,358.21568572705,718.4733419449,0.470619735313706,0.593914960799173,8.53153136174967,2591.07910388023,0.11,0.69,0.175,0.025,26.9
19773,22.9297890161229,7.66292872444929,4.34428524556278,122.595166484251,810.037575179185,0.602320713580591,0.444873966611367,7.52719382609664,2605.51813269036,0.145,0.6075,0.215,0.0325,26.6
19785,-0.0919099081012498,6.64275404941466,3.56277322608321,80.6754446468873,543.577474738628,0.459166661287486,0.452140571918287,7.72026761631424,2605.51813269036,0.145,0.6075,0.215,0.0325,26.6
20004,-13.7699773970352,8.05317407599352,4.70258219680466,109.612503719694,957.351198091819,0.666788307026582,0.425518242483228,7.01946069849315,2466.07940034143,0.515,0.4825,0.0025,0.0,26.0
20069,-29.8005749583338,14.2232590662709,4.96390617316682,269.204883536949,995.215832579419,0.62816273791965,0.439176982306892,6.71809241746173,2360.32881970491,0.3525,0.595,0.0325,0.02,25.9
20264,-22.2796471765282,18.531982699668,5.1037675039809,620.644959388363,922.563642044212,0.719932530030545,0.493781823565844,6.03551290262689,2136.70640507256,0.15,0.8175,0.0125,0.02,25.4
20492,33.065986671939,17.6554970226263,3.42709029193947,507.485532012167,994.19510563445,0.641822026478432,0.722859078712215,5.76239247370551,1872.8912275038,0.0875,0.6375,0.015,0.255,24.9
20524,-59.60512149438,16.8371785052475,9.16618840847291,129.815983085625,1136.89199320566,0.89157203380716,0.483506076964772,6.80890586599105,1901.96330466691,0.0275,0.455,0.0075,0.3775,24.8
20682,-21.8056841789621,17.7630939081128,11.0070332063155,49.0486411813714,883.095408108176,0.667707153142508,0.52895930486602,6.33285696348952,1400.83872794483,0.2475,0.4125,0.0,0.3125,24.4
20888,-34.3654051268552,11.2268809820511,7.35624079393313,11.2261316260267,794.593455551896,0.489253908825038,0.495444505853875,8.20624472812853,1967.66526794923,0.05,0.905,0.015,0.0225,23.9
20997,-17.6403239173247,21.5574141681632,7.45752780761607,452.360790281672,1054.33648248282,0.567710280875642,0.653677825849526,6.31046222131915,1420.90128662176,0.39,0.605,0.0,0.005,23.7
21049,12.3322471612198,20.117194864154,3.70827941690416,351.481162421073,757.734596379288,0.255774147888421,0.749105806921024,7.50005769036657,960.157704174751,0.31,0.6475,0.01,0.0325,23.6
21370,71.3274902120577,6.82396682863453,2.6752384135326,249.737258122517,940.17807788402,0.65950758517773,0.581985889248014,4.64197449167687,3488.58727105238,0.6775,0.18,0.1425,0.0,28.1
21608,56.5591376896829,1.45965270366665,2.03270455628792,195.386593066558,744.35964856051,0.590043873494078,0.621291375338719,5.39250715050068,2987.3600905976,0.8175,0.17,0.0125,0.0,27.5
21981,21.4942607538909,5.84114549504406,3.38609239423894,153.623517137327,876.511015371133,0.56651595745518,0.483906439568039,6.56127931108926,2943.86746474997,0.225,0.695,0.08,0.0,26.6
22078,4.30883089134565,14.0154939758207,3.2680634709906,406.396295442665,960.012090355461,0.378011610362542,0.634885787142627,4.77077773008924,2956.70238703043,0.3975,0.5925,0.01,0.0,26.4
22300,-4.49451523716349,8.80797234173459,5.23557380976139,29.659803132862,566.34210253321,0.287109755007144,0.402583005300638,7.75250984111229,2247.01806930556,0.375,0.615,0.005,0.005,25.8
22852,-0.726397018042334,21.3246443612169,4.94998703880123,583.140311687871,925.501407403468,0.513252119551795,0.675566738565946,6.18937128547246,1129.5608274921,0.1325,0.755,0.0,0.1025,24.4
22947,23.0103114648801,18.9485670523752,4.3668553741064,410.970718196105,834.802463498148,0.491551340239223,0.72076727223378,6.77414961695163,1431.97392280973,0.075,0.835,0.02,0.065,24.2
23140,-14.6731510276761,15.0441326713369,9.43153096096908,32.3749444873394,969.455706651171,0.467361969242277,0.529112221774199,6.56576234595328,1804.89030867557,0.34,0.64,0.0175,0.0025,23.8
23198,1.93739847249816,19.2073269597443,2.97738492750531,458.913478434991,824.097164668864,0.399112295654532,0.763176796210578,4.93094034793962,1360.09403631235,0.945,0.055,0.0,0.0,23.6
